ENSG00000115170	176.442049495414	-0.193102843027487	0.132837825056043	-1.4536736275682	0.046268921	0.468667632989062
ENSG00000135503	194.547992722886	-0.321120435228298	0.176351329559048	-1.82091303780489	0.846688829	0.327379204245872
ENSG00000123612	3.35514384200297	0.045651185095564	0.324825074460175	0.140540828541119	2	NA
ENSG00000121989	48.8604711197965	0.186542641978459	0.221700618006263	0.841416878563637	0.242535605	0.711235203767095
ENSG00000114739	49.4179334952578	0.17200853130605	0.184379651882172	0.932904089741814	0.19154006	0.673556386050168
ENSG00000104899	1.04862915623966	0.21562107576121	0.28264959490012	0.762856482555387	2	NA
ENSG00000135409	692.216733077263	0.223720936371347	0.147371189645215	1.51807783400499	0.791673673	0.445516207702729
ENSG00000095739	0.743817916921565	0.247366490962847	0.296553683976157	0.83413730575249	0.00620742	NA
ENSG00000125845	373.672247293998	-0.067138225328549	0.110579339986802	-0.607149810593574	0.008118656	0.802324375914075
ENSG00000125378	442.598787102063	0.079033613236002	0.094696200750459	0.834601732800979	9.61E-05	0.715151279467721
ENSG00000112175	2.97386240009484	-0.236384839026169	0.327573362452281	-0.721624118812789	2	NA
ENSG00000153162	0.187247900824281	0.060253478803358	0.141112362088036	0.426989371531936	4.53E-05	NA
ENSG00000101144	438.530242797654	-0.044003699313231	0.1026835592496	-0.428536950168119	0.408970275	0.866508692579484
ENSG00000183682	5.47692261714816	0.517601472746524	0.32736139996687	1.58113165693605	0.050321494	0.420315547715248
ENSG00000116985	188.008609404815	0.10681201503542	0.129474837697353	0.824963498197945	2	0.718199817405746
ENSG00000107779	186.03559350895	-0.135915332971465	0.114961396524785	-1.18226932761871	0.013699475	0.575127254863639
ENSG00000138696	203.041345067858	0.140728603154154	0.163162906611347	0.862503654028231	0.382311668	0.703789544076663
ENSG00000204217	1.53892167285119	0.126968328883771	0.335771428911028	0.378139168349	0.690534634	NA
ENSG00000147883	1920.99984630784	-0.010376525494824	0.14664533000148	-0.07075933133854	0.007003332	0.981657901696754
ENSG00000090539	256.033780945312	0.49068241322634	0.246875877235977	1.9875672695122	0.026211775	0.268870878878862
ENSG00000005339	334.588534258329	0.036879263290102	0.14894175002814	0.247608634134714	0.206050961	0.928048229448679
ENSG00000055130	631.206678303603	0.130894895249087	0.147795980037118	0.885645842439112	0.031794449	0.694035611393286
ENSG00000011465	510.977566093488	-0.017974404368967	0.106705408533323	-0.168448859491066	0.233432863	0.953273987175518
ENSG00000205250	312.245540714376	0.269774432225026	0.179642064040574	1.50173309166663	0.629711385	0.451255112665515
ENSG00000133740	381.868908064067	0.184326739209673	0.186872050088837	0.986379392327779	1	0.652006418509532
